/m/025l5;/award/hall_of_fame_inductee/hall_of_fame_inductions./award/hall_of_fame_induction/hall_of_fame;/m/0g2c8;/m/0g2c8;/award/hall_of_fame/inductees./award/hall_of_fame_induction/inductee;/m/025l5;/m/025l5;/common/topic/webpage./common/webpage/category;/m/08mbj32;/m/025l5;/people/person/profession;/m/09jwl;/m/025l5;/common/topic/webpage./common/webpage/category;/m/08mbj5d;5.9440374;6.508483;1;2
/m/07y2s;/base/schemastaging/organization_extra/phone_number./base/schemastaging/phone_sandbox/contact_category;/m/014dgf;/m/07y2s;/base/schemastaging/organization_extra/phone_number./base/schemastaging/phone_sandbox/contact_category;/m/03w5xm;/m/07y2s;/base/schemastaging/organization_extra/phone_number./base/schemastaging/phone_sandbox/service_location;/m/0d060g;/m/0dq_5;/organization/role/leaders./organization/leadership/organization;/m/07y2s;/m/07y2s;/travel/transport_operator/travel_destinations_served./travel/transportation/travel_destination;/m/01914;6.1189966;6.8190613;1;3
/m/03558l;/basketball/basketball_position/player_roster_position./basketball/basketball_roster_position/team;/m/0jm9w;/m/03558l;/sports/sports_position/players./basketball/basketball_roster_position/player;/m/04g9sq;/m/04g9sq;/basketball/basketball_player/position_s;/m/03558l;/m/03558l;/basketball/basketball_position/player_roster_position./sports/sports_team_roster/team;/m/0jm3b;/m/03558l;/sports/sports_position/players./sports/sports_team_roster/team;/m/03by7wc;3.4701834;4.1958876;1;2
/m/01r4k;/education/field_of_study/students_majoring./education/education/degree;/m/019v9k;/m/01r4k;/education/field_of_study/students_majoring./education/education/institution;/m/07szy;/m/0l2tk;/education/educational_institution/students_graduates./education/education/major_field_of_study;/m/01r4k;;;;;;;5.1027765;5.3441143;1;2
/m/02j62;/education/field_of_study/students_majoring./education/education/degree;/m/019v9k;/m/02j62;/education/field_of_study/students_majoring./education/education/institution;/m/0gdm1;/m/04gb7;/education/field_of_study/students_majoring./education/education/major_field_of_study;/m/02j62;/m/02j62;/education/field_of_study/students_majoring./education/education/major_field_of_study;/m/01mkq;;;;3.92804;4.078449;1;1
/m/01mkq;/education/field_of_study/students_majoring./education/education/institution;/m/07t90;/m/02_xgp2;/education/educational_degree/people_with_this_degree./education/education/major_field_of_study;/m/01mkq;/m/02h4rq6;/education/educational_degree/people_with_this_degree./education/education/major_field_of_study;/m/01mkq;/m/02h4rq6;/education/educational_degree/people_with_this_degree./education/education/minor;/m/01mkq;;;;3.9866624;4.265683;1;3
/m/03vrv9;/film/actor/film./film/performance/film;/m/02ntb8;/m/02ntb8;/film/film/starring./film/performance/actor;/m/03vrv9;/m/029k4p;/film/film/starring./film/performance/actor;/m/03vrv9;;;;;;;6.5726414;7.801919;1;116
/m/06qgvf;/film/actor/film./film/performance/film;/m/0cz_ym;/m/06qgvf;/award/award_nominee/award_nominations./award/award_nomination/award_nominee;/m/04qsdh;/m/06qgvf;/award/award_nominee/award_nominations./award/award_nomination/award;/m/09sb52;/m/06qgvf;/award/award_nominee/award_nominations./award/award_nomination/award_nominee;/m/04v7kt;/m/06qgvf;/award/award_nominee/award_nominations./award/award_nomination/award_nominee;/m/06dv3;4.6249256;4.1391516;1;1
/m/06g2d1;/film/actor/film./film/performance/film;/m/05sy_5;/m/06g2d1;/award/award_nominee/award_nominations./award/award_nomination/award_nominee;/m/02p65p;/m/06g2d1;/people/person/languages;/m/02h40lc;/m/06g2d1;/award/award_nominee/award_nominations./award/award_nomination/award_nominee;/m/01vw37m;/m/02x8n1n;/award/award_category/nominees./award/award_nomination/award_nominee;/m/06g2d1;4.9185715;4.57209;1;1
/m/011_3s;/film/actor/film./film/performance/film;/m/06q8qh;/m/011_3s;/award/award_nominee/award_nominations./award/award_nomination/nominated_for;/m/06q8qh;/m/06q8qh;/film/film/starring./film/performance/actor;/m/011_3s;/m/011_3s;/award/award_nominee/award_nominations./award/award_nomination/award_nominee;/m/02qgyv;;;;4.6174664;4.9866357;1;1
/m/0gv40;/film/director/film;/m/04v8x9;/m/04v8x9;/film/film/produced_by;/m/0gv40;/m/04v8x9;/film/film/directed_by;/m/0gv40;/m/0gv40;/award/award_winner/awards_won./award/award_honor/award;/m/040njc;/m/0gs9p;/award/award_category/nominees./award/award_nomination/award_nominee;/m/0gv40;4.224133;4.225878;1;1
/m/0k4p0;/film/film/directed_by;/m/029m83;/m/029m83;/film/actor/film./film/performance/film;/m/0k4p0;/m/029m83;/film/producer/film;/m/0k4p0;/m/0gq9h;/award/award_category/nominees./award/award_nomination/nominated_for;/m/0k4p0;/m/0k4p0;/award/award_nominated_work/award_nominations./award/award_nomination/award;/m/019f4v;3.9744906;4.1057196;1;1
/m/0fpv_3_;/film/film/distributors./film/film_film_distributor_relationship/distributor;/m/016tt2;/m/016tt2;/film/production_company/films;/m/0fpv_3_;/m/0fpv_3_;/film/film/release_date_s./film/film_regional_release_date/film_release_region;/m/03h64;/m/0fpv_3_;/film/film/release_date_s./film/film_regional_release_date/film_release_region;/m/04gzd;/m/0fpv_3_;/film/film/genre;/m/07s9rl0;5.311786;5.822178;1;2
/m/01ry_x;/film/film/distributors./film/film_film_distributor_relationship/distributor;/m/01795t;/m/01hmnh;/film/film_genre/films_in_this_genre;/m/01ry_x;/m/0l8z1;/award/award_category/nominees./award/award_nomination/nominated_for;/m/01ry_x;/m/02fgp0;/film/producer/film;/m/01ry_x;;;;5.588468;5.499028;1;2
/m/02wypbh;/film/film/film_festivals;/m/05f5rsr;/m/05f5rsr;/film/film_festival_event/films;/m/02wypbh;/m/0prpt;/award/award_presenting_organization/award_categories_presented;/m/02wypbh;/m/03s9b;/award/award_winner/awards_won./award/award_honor/award;/m/02wypbh;/m/02wypbh;/award/award_category/winners./award/award_honor/award_winner;/m/027jq2;6.1850295;7.334774;1;2
/m/047bynf;/film/film/genre;/m/04xvlr;/m/04xvlr;/media_common/netflix_genre/titles;/m/047bynf;/m/027dtxw;/award/award_category/nominees./award/award_nomination/nominated_for;/m/047bynf;/m/0c_gcr;/film/actor/film./film/performance/film;/m/047bynf;/m/047bynf;/film/film/genre;/m/07s9rl0;6.4190307;6.8720226;1;4
/m/07024;/film/film/other_crew./film/film_crew_gig/crewmember;/m/0c94fn;/m/0c94fn;/film/film_crewmember/films_crewed./film/film_crew_gig/film;/m/07024;/m/07024;/award/award_winning_work/awards_won./award/award_honor/award;/m/0p9sw;/m/0b6mgp_;/award/award_nominee/award_nominations./award/award_nomination/nominated_for;/m/07024;/m/07024;/award/award_winning_work/awards_won./award/award_honor/award;/m/018wdw;4.723261;5.083147;1;2
/m/01hvjx;/film/film/other_crew./film/film_crew_gig/film_crew_role;/m/01vx2h;/m/01hvjx;/film/film/genre;/m/0vgkd;;;;;;;;;;7.39118;7.1899257;1;1
/m/02nx2k;/film/film/other_crew./film/film_crew_gig/film_crew_role;/m/02ynfr;/m/01pk8v;/film/actor/film./film/performance/film;/m/02nx2k;/m/02nx2k;/film/film/other_crew./film/film_crew_gig/film_crew_role;/m/09vw2b7;/m/02nx2k;/film/film/other_crew./film/film_crew_gig/film_crew_role;/m/01vx2h;/m/02n4kr;/film/film_genre/films_in_this_genre;/m/02nx2k;5.919008;5.5138264;1;2
/m/01h7bb;/film/film/other_crew./film/film_crew_gig/film_crew_role;/m/0dxtw;/m/0dxtw;/film/film_job/films_with_this_crew_job./film/film_crew_gig/film;/m/01h7bb;/m/01h7bb;/film/film/country;/m/09c7w0;;;;;;;5.627263;5.588256;1;1
/m/0dt8xq;/film/film/produced_by;/m/0c9c0;/m/0dt8xq;/award/award_winning_work/awards_won./award/award_honor/award_winner;/m/0c9c0;/m/0c9c0;/award/award_nominee/award_nominations./award/award_nomination/nominated_for;/m/0dt8xq;/m/0dt8xq;/film/film/story_by;/m/0c9c0;/m/0dt8xq;/film/film/written_by;/m/0c9c0;4.6968083;4.94019;1;2
/m/03ntbmw;/film/film/production_companies;/m/0jz9f;/m/0jz9f;/film/film_distributor/films_distributed./film/film_film_distributor_relationship/film;/m/03ntbmw;/m/01jfsb;/film/film_genre/films_in_this_genre;/m/03ntbmw;/m/03ntbmw;/film/film/genre;/m/02l7c8;/m/03ntbmw;/film/film/starring./film/performance/actor;/m/05dbf;5.6969757;5.7627482;1;1
/m/053rxgm;/film/film/release_date_s./film/film_regional_release_date/film_release_region;/m/06t2t;/m/053rxgm;/film/film/starring./film/performance/actor;/m/0h7pj;/m/053rxgm;/film/film/starring./film/performance/actor;/m/02v406;;;;;;;6.224277;6.437247;1;1
/m/04n52p6;/film/film/release_date_s./film/film_regional_release_date/film_release_region;/m/0k6nt;/m/04n52p6;/film/film/country;/m/07ssc;/m/04n52p6;/film/film/release_date_s./film/film_regional_release_date/film_release_region;/m/0ctw_b;/m/04n52p6;/award/award_nominated_work/award_nominations./award/award_nomination/award_nominee;/m/0391jz;/m/04n52p6;/film/film/release_date_s./film/film_regional_release_date/film_release_region;/m/015fr;6.8541355;6.964283;1;1
/m/0bt3j9;/film/film/release_date_s./film/film_regional_release_date/film_release_region;/m/03gj2;/m/02r0csl;/award/award_category/nominees./award/award_nomination/nominated_for;/m/0bt3j9;/m/0bt3j9;/film/film/featured_film_locations;/m/0h7h6;/m/0bt3j9;/film/film/release_date_s./film/film_regional_release_date/film_release_region;/m/06t2t;;;;6.957892;7.2177725;1;2
/m/02ylg6;/film/film/release_date_s./film/film_regional_release_date/film_release_region;/m/035qy;/m/02ylg6;/film/film/release_date_s./film/film_regional_release_date/film_release_region;/m/0f8l9c;/m/02ylg6;/film/film/release_date_s./film/film_regional_release_date/film_release_region;/m/09c7w0;/m/02ylg6;/film/film/release_date_s./film/film_regional_release_date/film_release_region;/m/05b4w;/m/02ylg6;/film/film/music;/m/04bpm6;6.542058;7.2361493;1;4
/m/049xgc;/film/film/starring./film/performance/actor;/m/0dvmd;/m/049xgc;/film/film/executive_produced_by;/m/0dvmd;/m/09qv_s;/award/award_category/nominees./award/award_nomination/nominated_for;/m/049xgc;;;;;;;3.7274137;3.8895974;1;1
/m/0p9tm;/film/film/written_by;/m/085pr;/m/0p9tm;/award/award_nominated_work/award_nominations./award/award_nomination/award_nominee;/m/085pr;/m/0p9tm;/award/award_winning_work/awards_won./award/award_honor/award_winner;/m/085pr;/m/0p9tm;/film/film/release_date_s./film/film_regional_release_date/film_release_region;/m/09c7w0;/m/054krc;/award/award_category/nominees./award/award_nomination/nominated_for;/m/0p9tm;4.9177074;5.359617;1;4
/m/0jxy;/film/film_genre/films_in_this_genre;/m/02q3fdr;/m/0jxy;/film/film_genre/films_in_this_genre;/m/05vc35;/m/0jxy;/film/film_genre/films_in_this_genre;/m/0dd6bf;/m/0jxy;/film/film_genre/films_in_this_genre;/m/031f_m;;;;5.9819193;5.767297;1;2
/m/01l3k6;/film/film_location/featured_in_films;/m/0ywrc;/m/0ywrc;/film/film/featured_film_locations;/m/01l3k6;;;;;;;;;;7.0002146;8.708363;1;139
/m/028rk;/film/person_or_entity_appearing_in_film/films./film/personal_film_appearance/film;/m/05t54s;/m/05t54s;/film/film/personal_appearances./film/personal_film_appearance/person;/m/028rk;/m/028rk;/people/person/nationality;/m/09c7w0;/m/028rk;/people/person/employment_history./business/employment_tenure/company;/m/09c7w0;;;;5.2284746;6.0458155;1;1
/m/030pr;/film/producer/film;/m/0gcpc;/m/0gcpc;/award/award_nominated_work/award_nominations./award/award_nomination/award_nominee;/m/030pr;/m/030pr;/award/award_winner/awards_won./award/award_honor/honored_for;/m/0gcpc;/m/0c5dd;/film/film/produced_by;/m/030pr;/m/030pr;/film/producer/film;/m/0gt14;5.155266;5.2458925;1;2
/m/01gb54;/film/production_company/films;/m/011xg5;/m/01gb54;/common/topic/webpage./common/webpage/category;/m/08mbj32;/m/01gb54;/film/production_company/films;/m/06gjk9;/m/03h4fq7;/film/film/distributors./film/film_film_distributor_relationship/distributor;/m/01gb54;/m/01gb54;/film/production_company/films;/m/0cc5qkt;4.6304016;4.9651484;1;7
/m/02kxbwx;/film/writer/film;/m/0b73_1d;/m/02kxbwx;/award/award_nominee/award_nominations./award/award_nomination/nominated_for;/m/0b73_1d;/m/02kxbwx;/award/award_nominee/award_nominations./award/award_nomination/award;/m/0gq9h;/m/0gq9h;/award/award_category/winners./award/award_honor/award_winner;/m/02kxbwx;;;;3.8418674;3.9798346;1;1
/m/0184dt;/film/writer/film;/m/0bpm4yw;/m/0bpm4yw;/film/film/produced_by;/m/0184dt;/m/0184dt;/film/writer/film;/m/0btpm6;/m/0184dt;/award/award_winner/awards_won./award/award_honor/honored_for;/m/0btpm6;;;;3.9958854;4.181925;1;2
/m/061_f;/food/food/nutrients./food/nutrition_fact/nutrient;/m/025rsfk;/m/061_f;/food/food/nutrients./food/nutrition_fact/nutrient;/m/09gvd;/m/061_f;/food/food/nutrients./food/nutrition_fact/nutrient;/m/025sf0_;/m/061_f;/food/food/nutrients./food/nutrition_fact/nutrient;/m/0h1vz;/m/061_f;/food/food/nutrients./food/nutrition_fact/nutrient;/m/0hqw8p_;5.6077003;5.5366526;1;1
/m/081mh;/government/political_district/representatives./government/government_position_held/legislative_sessions;/m/02bp37;/m/09c7w0;/base/aareas/schema/administrative_area/administrative_children;/m/081mh;/m/081mh;/government/political_district/representatives./government/government_position_held/legislative_sessions;/m/024tkd;/m/081mh;/government/political_district/representatives./government/government_position_held/legislative_sessions;/m/02gkzs;/m/081mh;/government/political_district/representatives./government/government_position_held/legislative_sessions;/m/024tcq;4.327524;4.469653;1;1
/m/059f4;/government/political_district/representatives./government/government_position_held/legislative_sessions;/m/01gsvb;/m/01gt99;/government/legislative_session/members./government/government_position_held/district_represented;/m/059f4;/m/01grrf;/government/legislative_session/members./government/government_position_held/district_represented;/m/059f4;/m/059f4;/government/political_district/representatives./government/government_position_held/legislative_sessions;/m/01gsvp;/m/059f4;/government/political_district/representatives./government/government_position_held/legislative_sessions;/m/01grr2;5.050709;5.1840777;1;4
/m/0dc95;/location/location/people_born_here;/m/01wgfp6;/m/03j0br4;/people/person/place_of_birth;/m/0dc95;;;;;;;;;;5.9336805;6.0279665;1;13
/m/0jrxx;/location/location/time_zones;/m/02hcv8;/m/0jrxx;/location/us_county/hud_county_place;/m/0rqf1;/m/0rql_;/location/capital_of_administrative_division/capital_of./location/administrative_division_capital_relationship/administrative_division;/m/0jrxx;;;;;;;6.208149;6.966082;1;1
/m/01fscv;/location/location/time_zones;/m/02fqwt;/m/02fqwt;/time/time_zone/locations_in_this_time_zone;/m/01fscv;/m/01fscv;/location/hud_county_place/place;/m/01fscv;;;;;;;7.0435724;7.719575;1;2
/m/0d0x8;/location/statistical_region/religions./location/religion_percentage/religion;/m/019cr;/m/0gyh;/location/location/adjoin_s./location/adjoining_relationship/adjoins;/m/0d0x8;/m/0d0x8;/location/statistical_region/religions./location/religion_percentage/religion;/m/01lp8;/m/09c7w0;/government/governmental_jurisdiction/governing_officials./government/government_position_held/district_represented;/m/0d0x8;/m/09c7w0;/location/country/first_level_divisions;/m/0d0x8;5.8328934;6.0042806;1;1
/m/043870;/military/military_combatant/military_conflicts./military/military_combatant_group/conflict;/m/0dr7s;/m/0dr7s;/military/military_conflict/combatants./military/military_combatant_group/combatants;/m/043870;/m/07j9n;/military/military_conflict/combatants./military/military_combatant_group/combatants;/m/043870;/m/0845v;/military/military_conflict/combatants./military/military_combatant_group/combatants;/m/043870;/m/043870;/military/military_combatant/military_conflicts./military/military_combatant_group/conflict;/m/0845v;6.0896053;7.577476;1;6
/m/0flry;/military/military_conflict/combatants./military/military_combatant_group/combatants;/m/024pcx;/m/0flry;/base/culturalevent/event/entity_involved;/m/024pcx;/m/0flry;/military/military_conflict/combatants./military/military_combatant_group/combatants;/m/0285m87;;;;;;;5.9674115;5.9785023;1;2
/m/01vrt_c;/music/artist/genre;/m/0gywn;/m/0gywn;/music/genre/artists;/m/01vrt_c;/m/01vvlyt;/award/award_winner/awards_won./award/award_honor/award_winner;/m/01vrt_c;/m/01vrt_c;/award/award_nominee/award_nominations./award/award_nomination/award_nominee;/m/01vvlyt;;;;3.9490182;3.8814244;1;1
/m/01gx5f;/music/artist/track_contributions./music/track_contribution/role;/m/026t6;/m/026t6;/music/performance_role/guest_performances./music/recording_contribution/contributor;/m/01gx5f;/m/01gx5f;/music/artist/track_contributions./music/track_contribution/role;/m/025cbm;/m/01gx5f;/music/artist/track_contributions./music/track_contribution/role;/m/042v_gx;/m/01gx5f;/music/artist/contribution./music/recording_contribution/performance_role;/m/03bx0bm;3.9579363;4.5152354;1;1
/m/02khs;/olympics/olympic_participating_country/athletes./olympics/olympic_athlete_affiliation/olympics;/m/06sks6;/m/027jk;/location/location/adjoin_s./location/adjoining_relationship/adjoins;/m/02khs;/m/03hr1p;/olympics/olympic_sport/athletes./olympics/olympic_athlete_affiliation/country;/m/02khs;/m/02khs;/location/country/official_language;/m/02h40lc;;;;5.0644045;5.6934204;1;1
/m/04w4s;/olympics/olympic_participating_country/athletes./olympics/olympic_athlete_affiliation/olympics;/m/018ctl;/m/03_8r;/olympics/olympic_sport/athletes./olympics/olympic_athlete_affiliation/country;/m/04w4s;;;;;;;;;;4.9227867;5.1481013;1;3
/m/096f8;/olympics/olympic_sport/olympic_games_contested;/m/0jdk_;/m/02k54;/olympics/olympic_participating_country/athletes./olympics/olympic_athlete_affiliation/sport;/m/096f8;/m/096f8;/olympics/olympic_sport/athletes./olympics/olympic_athlete_affiliation/country;/m/07ssc;;;;;;;3.4445972;3.6016254;1;1
/m/07tds;/organization/organization/headquarters./location/mailing_address/state_province_region;/m/05tbn;/m/07tds;/location/location/containedby;/m/0dclg;/m/01jtp7;/education/educational_institution/parent_institution;/m/07tds;/m/07tds;/common/topic/webpage./common/webpage/category;/m/08mbj5d;/m/027f2w;/education/educational_degree/people_with_this_degree./education/education/institution;/m/07tds;5.475751;5.656702;1;1
